Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
103.001,40,103,103,698.4375,17.0190613487106,0.119133429440974
104,48,104,104,698.4375,14.0129774183872,0.0980908419287102
105.001,35,105,105,697.661458333333,8.87753747763415,0.0621427623434391
106,39,106,106,698.4375,16.6471432669797,0.116530002868858
107.001,45,107,107,698.4375,18.0126917426018,0.126088842198213
108,44,108,108,698.4375,16.6420013715228,0.11649400960066
109,51,109,109,698.4375,10.0122299388703,0.0700856095720923
110,32,110,110,698.4375,18.8615333783125,0.132030733648188
111,37,111,111,698.4375,8.00515852415296,0.0560361096690707
112,39,112,112,698.4375,22.0150560968646,0.154105392678053
113.001,46,113,113,698.4375,16.0137878713572,0.112096515099501
114,44,114,114,698.4375,16.9940639734541,0.118958447814179
115.001,32,115,115,698.4375,13.3057534632381,0.093140274242667
116.001,31,116,116,698.4375,22.0492138453027,0.154344496917119
117.001,45,117,117,698.4375,17.7708293834888,0.124395805684422
118.001,45,118,118,698.4375,14.4273832622156,0.100991682835509
119,41,119,119,698.4375,18.0024375300416,0.126017062710291
120.001,32,120,120,698.4375,11.1080107418907,0.0777560751932349
121.001,35,121,121,698.4375,20.0051113059387,0.140035779141571
122,37,122,122,698.4375,16.0051616646368,0.112036131652458
123,43,123,123,698.4375,12.205990966679,0.0854419367667528
124,38,124,124,698.4375,10.0195370953823,0.070136759667676
124.999,38,125,125,698.4375,15.5276385866699,0.108693470106689
126,58,126,126,698.4375,15.0063641990568,0.105044549393398
127.001,42,127,127,698.4375,13.0045737085733,0.0910320159600131
128,33,128,128,698.4375,15.0253733479727,0.105177613435809
129.001,38,129,129,698.4375,21.095797905809,0.147670585340663
130,38,130,130,698.4375,12.2178685883819,0.0855250801186733
131,45,131,131,698.4375,15.543576639159,0.108805036474113
132,45,132,132,698.4375,19.9859598631961,0.139901719042373
133,39,133,133,698.4375,22.0123158907409,0.154086211235186
134,32,134,134,698.4375,17.9896721292306,0.125927704904614
135.001,42,135,135,698.4375,21.0139616761376,0.147097731732963
136,29,136,136,698.4375,17.7737312916204,0.124416119041343
137,43,137,137,698.4375,12.2168848009958,0.0855181936069708
138.001,40,138,138,698.4375,18.0119455222704,0.126083618655893
139.001,39,139,139,699.213541666667,19.0005529160899,0.133003870412629
140,28,140,140,698.4375,7.77366119230639,0.0544156283461447
141,51,141,141,698.4375,17.0118487526562,0.119082941268594
142,38,142,142,698.4375,15.9898879948321,0.111929215963824
142.999,38,143,143,698.825520833333,11.9994240276467,0.0839959681935267
144,29,144,144,698.4375,24.0022514111824,0.168015759878277
145,50,145,145,698.4375,15.0014146333999,0.105009902433799
146,37,146,146,698.4375,13.0031129452391,0.0910217906166736
147,42,147,147,698.4375,14.4375304715186,0.10106271330063
148.001,49,148,148,698.4375,11.0885385428174,0.0776197697997221
149,34,149,149,698.4375,17.018788742772,0.119131521199404
150.001,19,150,150,698.4375,12.9812187726797,0.0908685314087578
151,35,151,151,698.4375,14.0261545704275,0.0981830819929923
152.001,40,152,152,698.4375,14.427967705325,0.100995773937275
153,39,153,153,698.825520833333,15.0124287897951,0.105087001528565
154,30,154,154,698.4375,14.4281966918365,0.100997376842855
155,33,155,155,698.4375,20.010883919764,0.140076187438348
156,35,156,156,698.4375,6.66590082872701,0.0466613058010891
157,38,157,157,698.4375,10.9994357289471,0.0769960501026297
158,25,158,158,698.825520833333,16.651829886238,0.116562809203666
159,34,159,159,698.4375,24.0687451498971,0.16848121604928
160,40,160,160,698.4375,15.5241088856562,0.108668762199593
161,37,161,161,698.4375,19.0147725768149,0.133103408037705
162.001,29,162,162,698.4375,19.0024893261017,0.133017425282712
163,33,163,163,698.4375,13.3182068099987,0.0932274476699908
164,30,164,164,698.4375,15.5499782966731,0.108849848076712
165,29,165,165,698.4375,18.0209637871736,0.126146746510215
166,23,166,166,698.4375,16.646034831273,0.116522243818911
167.001,41,167,167,698.4375,15.9984305539627,0.111989013877739
168,24,168,168,698.4375,19.0055058950578,0.133038541265405
169,35,169,169,698.4375,27.7637231641405,0.194346062148983
169.999,43,170,170,698.4375,9.99542764715296,0.0699679935300707
171.001,36,171,171,698.4375,18.8774386735868,0.132142070715107
172.001,28,172,172,698.4375,11.0164618990157,0.0771152332931099
173,30,173,173,698.4375,9.99651721340285,0.0699756204938199
174,36,174,174,698.4375,14.9922160414313,0.104945512290019
175,29,175,175,698.4375,6.66566829768164,0.0466596780837714
176,35,176,176,698.4375,8.88864790776783,0.0622205353543748
177,43,177,177,698.4375,10.9936544626442,0.0769555812385091
178.001,33,178,178,698.4375,19.0239835360439,0.133167884752307
179.001,35,179,179,698.4375,17.9924989271972,0.125947492490381
180,23,180,180,698.4375,14.434803599507,0.101043625196549
181.001,34,181,181,698.4375,17.0044823815558,0.11903137667089
182,44,182,182,698.4375,22.025759125297,0.154180313877079
183.001,29,183,183,698.4375,13.9856730765004,0.097899711535503
184.001,36,184,184,698.4375,14.434955866788,0.101044691067516
185,34,185,185,698.4375,20.0096366410063,0.140067456487044
186,30,186,186,698.4375,15.5528234429041,0.108869764100329
187.001,30,187,187,698.4375,16.028598224953,0.112200187574671
188.001,38,188,188,698.4375,12.2154005996207,0.0855078041973449
189,36,189,189,699.213541666667,18.0122339092712,0.126085637364898
190.001,38,190,190,698.4375,19.9697192490454,0.139788034743318
191.001,46,191,191,699.6015625,17.7661232009579,0.124362862406706
192,33,192,192,698.825520833333,18.0255909314454,0.126179136520118
193.001,35,193,193,698.4375,17.9891022018861,0.125923715413203
194.001,40,194,194,698.4375,15.0145145311973,0.105101601718381
195,35,195,195,698.4375,10.9941631987578,0.0769591423913045
196,26,196,196,697.661458333333,18.9822117693509,0.132875482385457
197,30,197,197,698.4375,17.0309622894422,0.119216736026095
198.001,32,198,198,698.4375,14.4241208581553,0.100968846007087
199,33,199,199,698.4375,21.1069647651439,0.147748753356007
200,45,200,200,698.4375,9.99089940074585,0.069936295805221
201,29,201,201,698.4375,17.0152371448632,0.119106660014043
201.999,35,202,202,698.4375,18.0218117988201,0.126152682591741
203.001,26,203,203,698.4375,10.9961799270933,0.0769732594896533
204.001,34,204,204,698.4375,12.9917904875909,0.0909425334131362
205.001,37,205,205,698.4375,9.99890112076683,0.0699923078453678
206.001,22,206,206,698.4375,17.0164753514353,0.119115327460047
207,32,207,207,698.4375,13.9819367359309,0.097873557151516
208.001,29,208,208,698.4375,11.0179383053549,0.0771255681374846
209.001,29,209,209,698.825520833333,7.76595798971743,0.054361705928022
209.999,34,210,210,698.4375,19.9771683162998,0.139840178214099
211,31,211,211,698.4375,10.0141860960236,0.0700993026721654
212.001,30,212,212,698.4375,19.9998140017298,0.139998698012108
213,34,213,213,698.4375,21.9954711324938,0.153968297927457
214,28,214,214,698.4375,14.0004452141578,0.0980031164991047
215,15,215,215,698.049479166667,14.4428781945425,0.101100147361797
216.001,31,216,216,698.4375,14.0043833719954,0.098030683603968
217,35,217,217,698.049479166667,17.7593573776533,0.124315501643573
218.001,29,218,218,698.4375,15.0158311908245,0.105110818335771
219,26,219,219,698.4375,17.0184871826265,0.119129410278385
220.001,36,220,220,698.4375,19.9824864607553,0.139877405225287
221,25,221,221,698.825520833333,11.0030280333148,0.0770211962332034
222,26,222,222,698.4375,12.9961544379018,0.0909730810653128
223.001,42,223,223,698.4375,12.2180612935706,0.085526429054994
224,30,224,224,698.4375,11.0218408798876,0.0771528861592131
225.001,28,225,225,698.4375,14.3925640485707,0.100747948339995
226,28,226,226,698.4375,14.0158350904852,0.0981108456333966
227.001,29,227,227,698.4375,17.0243533374492,0.119170473362145
228.001,24,228,228,698.4375,11.0988986229929,0.0776922903609506
229.001,30,229,229,698.4375,21.0820553539322,0.147574387477525
230.001,34,230,230,698.825520833333,15.0190291098822,0.105133203769176
231.001,28,231,231,698.4375,16.6591700401486,0.11661419028104
232,28,232,232,698.4375,17.0161994218496,0.119113395952947
233,27,233,233,698.4375,9.9908372921101,0.0699358610447707
234,28,234,234,698.4375,14.4362190076587,0.101053533053611
235,21,235,235,698.049479166667,12.0084347245505,0.0840590430718537
236.001,31,236,236,698.4375,14.4186590757972,0.100930613530581
237,26,237,237,698.4375,22.0535769598663,0.154375038719064
238.001,30,238,238,698.4375,14.4374005971087,0.101061804179761
239,28,239,239,698.4375,18.8854013847665,0.132197809693366
240,28,240,240,698.4375,16.6623585213023,0.116636509649116
241,23,241,241,698.4375,14.0061388906758,0.0980429722347305
242,28,242,242,698.4375,18.877193418833,0.132140353931831
243.001,25,243,243,698.4375,12.0211090675226,0.084147763472658
244.001,19,244,244,698.4375,7.77139314656381,0.0543997520259467
245,26,245,245,698.4375,10.9872778309995,0.0769109448169964
246.001,26,246,246,698.4375,11.0222473039583,0.0771557311277082
247,19,247,247,698.4375,8.99750858987146,0.0629825601291002
248,21,248,248,698.825520833333,17.9900730776757,0.12593051154373
249,28,249,249,698.4375,24.0139400922235,0.168097580645565
250,24,250,250,698.4375,13.3208413443393,0.0932458894103751
251.001,22,251,251,698.4375,16.6555943976354,0.116589160783448
252,24,252,252,698.4375,13.0123161572428,0.0910862131006998
253.001,27,253,253,698.4375,21.0921984398434,0.147645389078904
254,32,254,254,698.4375,11.0152142138722,0.0771064994971054
255.001,22,255,255,698.4375,8.99607681090277,0.0629725376763194
255.999,31,256,256,698.4375,13.3284417951945,0.0932990925663615
257,30,257,257,698.4375,10.0101262437081,0.0700708837059569
258,20,258,258,698.4375,16.6236502011628,0.11636555140814
259.001,23,259,259,698.4375,16.6574883905635,0.116602418733944
260,23,260,260,698.4375,19.014616535731,0.133102315750117
260.999,41,261,261,698.4375,12.9982205436076,0.090987543805253
262.001,22,262,262,698.4375,12.2135207672045,0.0854946453704316
263.001,28,263,263,698.4375,15.0240956445948,0.105168669512164
264.001,26,264,264,698.4375,22.2062386651031,0.155443670655721
265,27,265,265,698.4375,22.2124413438838,0.155487089407187
266.001,21,266,266,698.825520833333,12.0083169603267,0.0840582187222871
267.001,19,267,267,698.4375,13.3137310832684,0.0931961175828788
268.001,23,268,268,698.4375,16.6458168562866,0.116520717994006
269.001,30,269,269,698.4375,13.0126652270655,0.0910886565894585
270.001,26,270,270,698.4375,14.0208756818026,0.0981461297726185
271.001,29,271,271,698.4375,14.4201768889822,0.100941238222875
272,28,272,272,698.4375,18.967360965251,0.132771526756757
273,34,273,273,698.4375,17.0252024071233,0.119176416849863
274.001,18,274,274,698.4375,18.0134127871613,0.126093889510129
275.001,25,275,275,698.4375,19.9739894271016,0.139817925989711
276.001,22,276,276,698.4375,18.0112462221411,0.126078723554988
277.001,27,277,277,698.4375,7.77685406033439,0.0544379784223407
278.001,25,278,278,698.4375,18.0278476162128,0.126194933313489
279.001,33,279,279,698.4375,10.9922208053361,0.0769455456373524
280,25,280,280,698.4375,26.0070062874939,0.182049044012457
281.001,33,281,281,698.4375,14.9880440372715,0.1049163082609
282.001,27,282,282,698.825520833333,16.9951495843086,0.11896604709016
283,28,283,283,698.4375,13.9879913094608,0.0979159391662258
284,29,284,284,698.4375,17.0369446143963,0.119258612300774
285,27,285,285,698.4375,10.9968109248318,0.0769776764738226
286,31,286,286,697.661458333333,9.9783370303072,0.0698483592121504
287,26,287,287,698.4375,16.0192391061665,0.112134673743166
288,15,288,288,698.4375,14.4177140026835,0.100923998018784
289.001,33,289,289,698.4375,14.000225403629,0.098001577825403
290,26,290,290,698.4375,16.6649890577682,0.116654923404377
291.001,27,291,291,698.4375,8.00464589647832,0.0560325212753482
292,22,292,292,698.825520833333,20.0061158696213,0.140042811087349
293.001,22,293,293,698.4375,13.3183531456785,0.0932284720197493
294.001,34,294,294,698.4375,24.032210371561,0.168225472600927
295,25,295,295,698.4375,14.9803143688878,0.104862200582215
296,21,296,296,698.4375,12.2206783431915,0.0855447484023407
297.001,23,297,297,698.4375,14.9933384597223,0.104953369218056
297.999,21,298,298,698.4375,20.0209078340511,0.140146354838358
299,26,299,299,698.4375,21.0202067247245,0.147141447073071
300.001,27,300,300,698.4375,19.9774920256511,0.139842444179558
301,23,301,301,698.049479166667,11.0106902791921,0.0770748319543445
302,27,302,302,698.4375,14.4378832286217,0.101065182600352
303,24,303,303,698.4375,17.9915169997346,0.125940618998142
303.999,21,304,304,698.4375,10.9916265788722,0.0769413860521055
305,18,305,305,698.4375,18.0382157639174,0.126267510347422
305.999,26,306,306,698.825520833333,9.99169579060958,0.0699418705342671
307.001,23,307,307,698.4375,16.6619050644638,0.116633335451247
308.001,18,308,308,698.4375,17.7642828442438,0.124349979909706
309,19,309,309,698.4375,9.99475475270578,0.0699632832689405
310.001,17,310,310,698.4375,11.0269929761062,0.0771889508327435
311.001,14,311,311,698.4375,21.0741330323503,0.147518931226452
311.999,26,312,312,698.4375,12.9889282375703,0.0909224976629921
313.001,19,313,313,698.4375,12.2119302787595,0.0854835119513166
314.001,25,314,314,698.4375,12.0197002887733,0.0841379020214131
315,27,315,315,698.4375,13.9995240161835,0.0979966681132842
316.001,19,316,316,698.4375,13.3212036373547,0.0932484254614826
317.001,17,317,317,698.4375,11.0114475008219,0.077080132505753
318.001,27,318,318,698.4375,13.3232402386725,0.0932626816707077
319.001,25,319,319,698.4375,13.3262363721187,0.093283654604831
320,26,320,320,698.4375,13.0095568204403,0.091066897743082
321,17,321,321,698.4375,17.969446550031,0.125786125850217
322.001,23,322,322,698.4375,18.9935497904911,0.132954848533438
323,30,323,323,698.4375,19.0282321880975,0.133197625316682
324,24,324,324,698.4375,9.99209181444508,0.0699446427011155
325.001,18,325,325,698.4375,13.0317505570572,0.0912222538994005
326,23,326,326,698.4375,12.1999018240628,0.0853993127684394
327.001,26,327,327,698.4375,16.6472578137511,0.116530804696258
328,18,328,328,698.4375,19.020744023432,0.133145208164024
329.001,22,329,329,698.4375,12.2187996006896,0.0855315972048274
330,22,330,330,698.4375,23.0148376658432,0.161103863660902
331,31,331,331,698.4375,16.9953874518456,0.118967712162919
332,22,332,332,698.4375,13.0044852469617,0.0910313967287317
333,23,333,333,697.661458333333,16.6387616146875,0.116471331302813
334,24,334,334,698.4375,14.0186546237078,0.0981305823659544
335,31,335,335,698.4375,16.6656963527901,0.116659874469531
336.001,23,336,336,698.4375,16.9870185204467,0.118909129643127
337.001,24,337,337,698.4375,15.0100762641962,0.105070533849373
338,24,338,338,698.4375,13.3288755649499,0.0933021289546496
339,21,339,339,698.4375,12.996489648146,0.0909754275370222
340.001,21,340,340,698.4375,15.9818685701072,0.11187307999075
341,26,341,341,699.213541666667,14.0200978102109,0.0981406846714766
342.001,24,342,342,698.4375,13.312413614916,0.0931868953044122
343,20,343,343,698.4375,16.0211094137636,0.112147765896345
344,26,344,344,698.4375,19.9824576224805,0.139877203357364
345,22,345,345,698.4375,19.0148658220997,0.133104060754698
346,22,346,346,698.4375,12.0080778339589,0.0840565448377123
346.999,23,347,347,698.4375,14.0017558201799,0.0980122907412589
348.001,22,348,348,698.4375,13.9817202988812,0.0978720420921687
349.001,30,349,349,698.4375,16.0057572708903,0.112040300896232
350.001,24,350,350,698.4375,15.0133709081308,0.105093596356915
351.001,27,351,351,698.4375,18.98478179891,0.13289347259237
352.001,33,352,352,698.4375,14.0114739960554,0.0980803179723876
353,25,353,353,698.4375,24.0068587595476,0.168048011316833
354,27,354,354,698.4375,19.0046200231276,0.133032340161893
354.999,29,355,355,698.4375,21.0460647403536,0.147322453182475
356,35,356,356,698.4375,20.9934353527652,0.146954047469356
357,22,357,357,698.4375,14.0385625274065,0.0982699376918457
358,25,358,358,698.4375,12.2139872805757,0.08549791096403
359.001,17,359,359,698.4375,19.9757982107012,0.139830587474908
360,16,360,360,698.4375,18.0391648307641,0.126274153815349
361,20,361,361,698.4375,12.1974681382727,0.085382276967909
362,17,362,362,698.4375,17.0178210622164,0.119124747435514
363,18,363,363,698.4375,19.989154773027,0.139924083411189
364,33,364,364,698.4375,14.4321722872762,0.101025206010933
365.001,24,365,365,698.4375,7.77603508191553,0.0544322455734087
366.001,23,366,366,698.4375,13.0079465545502,0.0910556258818512
367.001,26,367,367,698.825520833333,15.550588006609,0.108854116046263
368.001,21,368,368,698.4375,25.0385443351495,0.175269810346047
369.001,32,369,369,698.825520833333,15.4983768771302,0.108488638139911
370,24,370,370,698.4375,18.0197424298061,0.126138197008643
371,27,371,371,698.4375,16.9742043017227,0.118819430112059
372,22,372,372,698.4375,17.7768889333311,0.124438222533318
373.001,23,373,373,698.4375,17.0235776550523,0.119165043585366
374,27,374,374,698.4375,14.4421962758908,0.101095373931236
375.001,27,375,375,698.4375,18.8887755562356,0.132221428893649
376,29,376,376,698.4375,23.9793825269034,0.167855677688324
377,27,377,377,698.4375,12.2222195061734,0.0855555365432141
378.001,33,378,378,698.4375,21.0316189359082,0.147221332551358
379,29,379,379,698.4375,13.325949276773,0.0932816449374108
380.001,27,380,380,698.4375,11.9953673891143,0.0839675717238003
381,29,381,381,698.4375,20.0076689395045,0.140053682576532
382,23,382,382,698.4375,14.0232196470917,0.0981625375296416
383,29,383,383,698.4375,13.3275166127495,0.0932926162892462
384.001,23,384,384,698.4375,18.8768538458481,0.132137976920936
385,28,385,385,698.4375,12.0166262040159,0.0841163834281111
386.001,33,386,386,698.4375,21.0794193751594,0.147555935626116
387.001,31,387,387,698.4375,11.0145888228959,0.0771021217602715
388,30,388,388,698.4375,16.6529612795336,0.116570728956735
389,26,389,389,698.4375,9.99892611533521,0.0699924828073465
390.001,27,390,390,698.4375,18.9831088297633,0.132881761808343
391.001,26,391,391,698.4375,13.0089058969771,0.0910623412788395
392,24,392,392,698.4375,16.6543387550238,0.116580371285166
393.001,35,393,393,698.4375,21.0432501921199,0.147302751344839
394,23,394,394,698.049479166667,23.298913072421,0.163092391506947
395.001,26,395,395,698.4375,11.0154999099233,0.0771084993694628
396,33,396,396,698.4375,5.54707223308709,0.0388295056316096
397,34,397,397,698.825520833333,15.5443032071784,0.108810122450249
398,34,398,398,698.4375,12.0286594840868,0.0842006163886075
399,29,399,399,698.4375,12.1973869870514,0.0853817089093596
400,25,400,400,698.4375,10.0127011113598,0.0700889077795183
401.001,39,401,401,698.4375,15.5365646946438,0.108755952862507
402.001,33,402,402,698.4375,18.0228890691178,0.126160223483824
403.001,29,403,403,698.4375,17.7336741302159,0.124135718911512
404.001,30,404,404,698.4375,7.77176761082541,0.0544023732757778
405.001,28,405,405,698.4375,24.4117896072132,0.170882527250492
406,34,406,406,698.4375,12.213329561265,0.085493306928855
407.001,24,407,407,698.4375,11.0173324674378,0.0771213272720644
408.001,34,408,408,698.825520833333,16.9910083583767,0.118937058508637
409,30,409,409,698.4375,15.9908676155048,0.111936073308533
410,39,410,410,698.4375,14.4390827317234,0.101073579122064
411,37,411,411,698.4375,15.9985265357061,0.111989685749942
412.001,39,412,412,698.4375,23.0117037525285,0.1610819262677
413,25,413,413,698.4375,11.1070977464587,0.0777496842252111
414,29,414,414,698.049479166667,11.999582414532,0.0839970769017238
415.001,31,415,415,698.825520833333,21.0921937568883,0.147645356298218
416.001,31,416,416,698.4375,21.0401804325721,0.147281263028005
417,28,417,417,698.4375,13.3203711321805,0.0932425979252634
418.001,46,418,418,698.4375,14.4411358197711,0.101087950738398
419,31,419,419,698.4375,20.011628757471,0.140081401302297
420,30,420,420,698.4375,20.9588995978885,0.14671229718522
421.001,35,421,421,698.4375,12.017450539929,0.0841221537795032
422,30,422,422,698.4375,11.0090009591842,0.0770630067142896
423.001,35,423,423,698.4375,16.6549249445807,0.116584474612065
424,43,424,424,698.049479166667,16.0164040009778,0.112114828006845
425,32,425,425,698.4375,12.2062212224464,0.0854435485571248
426,41,426,426,698.4375,12.2088372669652,0.0854618608687564
427,33,427,427,698.4375,17.998158788356,0.125987111518492
428.001,33,428,428,698.4375,10.9969208621586,0.0769784460351102
429,25,429,429,698.4375,18.8701801536099,0.132091261075269
430,27,430,430,698.4375,11.0111289480278,0.0770779026361944
431,30,431,431,698.4375,18.0234990380458,0.126164493266321
432,33,432,432,698.4375,11.0991043466756,0.0776937304267295
433,24,433,433,698.4375,10.9945994527488,0.0769621961692417
434.001,25,434,434,698.049479166667,12.9948579347152,0.0909640055430066
435,32,435,435,697.661458333333,13.0075938332799,0.0910531568329591
436.001,35,436,436,698.4375,9.98980263146941,0.0699286184202859
437.001,31,437,437,698.4375,10.0028338028163,0.0700198366197144
438.001,28,438,438,698.4375,19.0242178292967,0.133169524805077
438.999,24,439,439,698.825520833333,13.3210513240126,0.0932473592680881
440,16,440,440,698.4375,17.7723789240024,0.124406652468017
441,21,441,441,698.4375,11.0069222534052,0.0770484557738361
442,24,442,442,698.4375,14.001139692771,0.0980079778493969
443.001,27,443,443,698.4375,13.3137591487715,0.0931963140414005
444,35,444,444,698.4375,13.0058305138193,0.0910408135967354
445,30,445,445,698.4375,14.434955866788,0.101044691067516
446.001,25,446,446,698.4375,13.0004628164763,0.0910032397153339
447,27,447,447,698.4375,10.0161420144705,0.0701129941012936
448,29,448,448,698.4375,12.2034641418957,0.0854242489932697
448.999,21,449,449,698.4375,9.0042878418703,0.0630300148930921
450.001,17,450,450,698.4375,18.9918012394049,0.132942608675835
451,19,451,451,698.4375,14.9892916500452,0.104925041550316
452.001,22,452,452,698.4375,15.0293432898391,0.105205403028874
453,22,453,453,698.825520833333,11.1056162989579,0.077739314092705
454,20,454,454,698.4375,15.5398119993544,0.108778683995481
