Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Dead time t / %
,0,444,444,,,
,1,445,445,,,
,1,446,446,,,
,1,447,447,,,
,0,448,448,,,
,0,449,449,,,
,1,450,450,,,
,2,451,451,,,
,0,452,452,,,
,1,453,453,,,
,1,454,454,,,
,1,455,455,,,
,0,456,456,,,
,0,457,457,,,
,3,458,458,,,
,3,459,459,,,
,2,460,460,,,
,0,461,461,,,
,1,462,462,,,
,0,463,463,,,
,2,464,464,,,
,1,465,465,,,
,0,466,466,,,
,2,467,467,,,
,1,468,468,,,
,0,469,469,,,
,1,470,470,,,
,2,471,471,,,
,2,472,472,,,
,1,473,473,,,
,1,474,474,,,
,2,475,475,,,
,0,476,476,,,
,0,477,477,,,
,1,478,478,,,
,2,479,479,,,
,3,480,480,,,
,0,481,481,,,
,3,482,482,,,
,1,483,483,,,
,1,484,484,,,
,0,485,485,,,
,0,486,486,,,
,0,487,487,,,
,1,488,488,,,
,1,489,489,,,
,1,490,490,,,
,0,491,491,,,
,2,492,492,,,
,1,493,493,,,
,0,494,494,,,
,0,495,495,,,
,0,496,496,,,
,0,497,497,,,
,0,498,498,,,
,0,499,499,,,
,0,500,500,,,
,0,501,501,,,
,0,502,502,,,
,1,503,503,,,
,1,504,504,,,
,0,505,505,,,
,0,506,506,,,
,1,507,507,,,
,2,508,508,,,
,0,509,509,,,
,0,510,510,,,
,1,511,511,,,
,0,512,512,,,
,0,513,513,,,
,1,514,514,,,
,1,515,515,,,
,1,516,516,,,
,0,517,517,,,
,0,518,518,,,
,3,519,519,,,
,0,520,520,,,
,0,521,521,,,
,1,522,522,,,
,1,523,523,,,
,0,524,524,,,
,1,525,525,,,
,1,526,526,,,
,1,527,527,,,
,0,528,528,,,
,1,529,529,,,
,0,530,530,,,
,0,531,531,,,
,1,532,532,,,
,0,533,533,,,
,0,534,534,,,
,1,535,535,,,
,2,536,536,,,
,1,537,537,,,
,1,538,538,,,
,1,539,539,,,
,0,540,540,,,
,2,541,541,,,
,0,542,542,,,
,1,543,543,,,
,0,544,544,,,
,1,545,545,,,
,3,546,546,,,
,1,547,547,,,
,0,548,548,,,
,2,549,549,,,
,0,550,550,,,
,0,551,551,,,
,0,552,552,,,
,3,553,553,,,
,0,554,554,,,
,1,555,555,,,
,0,556,556,,,
,0,557,557,,,
,0,558,558,,,
,0,559,559,,,
,1,560,560,,,
,0,561,561,,,
,2,562,562,,,
,1,563,563,,,
,1,564,564,,,
,1,565,565,,,
,1,566,566,,,
,1,567,567,,,
,0,568,568,,,
,1,569,569,,,
,3,570,570,,,
,2,571,571,,,
,1,572,572,,,
,2,573,573,,,
,2,574,574,,,
,0,575,575,,,
,0,576,576,,,
,0,577,577,,,
,2,578,578,,,
,0,579,579,,,
,1,580,580,,,
,0,581,581,,,
,0,582,582,,,
,0,583,583,,,
,1,584,584,,,
,1,585,585,,,
,1,586,586,,,
,1,587,587,,,
,2,588,588,,,
,2,589,589,,,
,0,590,590,,,
,0,591,591,,,
,1,592,592,,,
,3,593,593,,,
,0,594,594,,,
,1,595,595,,,
,2,596,596,,,
,1,597,597,,,
,0,598,598,,,
,0,599,599,,,
,1,600,600,,,
,0,601,601,,,
,0,602,602,,,
,1,603,603,,,
,1,604,604,,,
,0,605,605,,,
,1,606,606,,,
,0,607,607,,,
,0,608,608,,,
,1,609,609,,,
,0,610,610,,,
,0,611,611,,,
,2,612,612,,,
,0,613,613,,,
,1,614,614,,,
,2,615,615,,,
,0,616,616,,,
,1,617,617,,,
,0,618,618,,,
,2,619,619,,,
,1,620,620,,,
,0,621,621,,,
,2,622,622,,,
,1,623,623,,,
,1,624,624,,,
,1,625,625,,,
,2,626,626,,,
,2,627,627,,,
,0,628,628,,,
,1,629,629,,,
,1,630,630,,,
,2,631,631,,,
,2,632,632,,,
,0,633,633,,,
,0,634,634,,,
,1,635,635,,,
,0,636,636,,,
,0,637,637,,,
,0,638,638,,,
,0,639,639,,,
,2,640,640,,,
,0,641,641,,,
,0,642,642,,,
,0,643,643,,,
,0,644,644,,,
,0,645,645,,,
,0,646,646,,,
,1,647,647,,,
,1,648,648,,,
,1,649,649,,,
,1,650,650,,,
,1,651,651,,,
,2,652,652,,,
,0,653,653,,,
,0,654,654,,,
,0,655,655,,,
,1,656,656,,,
,0,657,657,,,
,0,658,658,,,
,1,659,659,,,
,0,660,660,,,
,0,661,661,,,
,2,662,662,,,
,0,663,663,,,
,4,664,664,,,
,2,665,665,,,
,0,666,666,,,
,0,667,667,,,
,1,668,668,,,
,0,669,669,,,
,1,670,670,,,
,0,671,671,,,
,2,672,672,,,
,1,673,673,,,
,0,674,674,,,
,0,675,675,,,
,0,676,676,,,
,0,677,677,,,
,0,678,678,,,
,0,679,679,,,
,1,680,680,,,
,0,681,681,,,
,1,682,682,,,
,1,683,683,,,
,0,684,684,,,
,0,685,685,,,
,0,686,686,,,
,0,687,687,,,
,1,688,688,,,
,0,689,689,,,
,0,690,690,,,
,0,691,691,,,
,2,692,692,,,
,0,693,693,,,
,0,694,694,,,
,2,695,695,,,
,1,696,696,,,
,0,697,697,,,
,0,698,698,,,
,1,699,699,,,
,0,700,700,,,
,0,701,701,,,
,0,702,702,,,
,0,703,703,,,
,0,704,704,,,
,2,705,705,,,
,0,706,706,,,
,3,707,707,,,
,0,708,708,,,
,1,709,709,,,
,1,710,710,,,
,1,711,711,,,
,1,712,712,,,
,0,713,713,,,
,1,714,714,,,
,0,715,715,,,
,0,716,716,,,
,0,717,717,,,
,2,718,718,,,
,0,719,719,,,
,1,720,720,,,
,0,721,721,,,
,2,722,722,,,
,0,723,723,,,
,0,724,724,,,
,0,725,725,,,
,0,726,726,,,
,0,727,727,,,
,0,728,728,,,
,1,729,729,,,
,1,730,730,,,
,0,731,731,,,
,1,732,732,,,
,0,733,733,,,
,0,734,734,,,
,1,735,735,,,
,2,736,736,,,
,2,737,737,,,
,0,738,738,,,
,1,739,739,,,
,0,740,740,,,
,1,741,741,,,
,0,742,742,,,
,0,743,743,,,
,0,744,744,,,
,0,745,745,,,
,0,746,746,,,
,2,747,747,,,
,1,748,748,,,
,1,749,749,,,
,0,750,750,,,
,0,751,751,,,
,0,752,752,,,
,1,753,753,,,
,1,754,754,,,
,0,755,755,,,
,2,756,756,,,
,0,757,757,,,
,0,758,758,,,
,2,759,759,,,
,0,760,760,,,
,0,761,761,,,
,0,762,762,,,
,2,763,763,,,
,0,764,764,,,
,0,765,765,,,
,1,766,766,,,
,0,767,767,,,
,2,768,768,,,
,0,769,769,,,
,3,770,770,,,
,0,771,771,,,
,1,772,772,,,
,1,773,773,,,
,1,774,774,,,
,1,775,775,,,
,0,776,776,,,
,0,777,777,,,
,0,778,778,,,
,1,779,779,,,
,0,780,780,,,
,2,781,781,,,
,0,782,782,,,
,1,783,783,,,
,2,784,784,,,
,2,785,785,,,
,0,786,786,,,
,1,787,787,,,
,0,788,788,,,
,0,789,789,,,
,0,790,790,,,
,0,791,791,,,
,1,792,792,,,
,0,793,793,,,
,0,794,794,,,
,2,795,795,,,
,0,796,796,,,
,1,797,797,,,
,0,798,798,,,
,1,799,799,,,
,0,800,800,,,
,1,801,801,,,
,1,802,802,,,
,1,803,803,,,
,0,804,804,,,
,0,805,805,,,
,0,806,806,,,
,0,807,807,,,
,0,808,808,,,
,0,809,809,,,
,1,810,810,,,
,0,811,811,,,
,1,812,812,,,
,1,813,813,,,
,0,814,814,,,
,0,815,815,,,
,2,816,816,,,
,0,817,817,,,
,0,818,818,,,
,0,819,819,,,
,1,820,820,,,
,0,821,821,,,
,0,822,822,,,
,0,823,823,,,
,1,824,824,,,
,2,825,825,,,
,0,826,826,,,
,1,827,827,,,
,0,828,828,,,
,2,829,829,,,
,0,830,830,,,
,2,831,831,,,
,0,832,832,,,
,0,833,833,,,
,0,834,834,,,
,0,835,835,,,
,0,836,836,,,
,1,837,837,,,
,0,838,838,,,
,1,839,839,,,
,0,840,840,,,
,0,841,841,,,
,1,842,842,,,
,0,843,843,,,
,0,844,844,,,
,0,845,845,,,
,0,846,846,,,
,0,847,847,,,
,0,848,848,,,
,0,849,849,,,
,0,850,850,,,
,0,851,851,,,
,0,852,852,,,
,0,853,853,,,
,1,854,854,,,
,0,855,855,,,
,0,856,856,,,
,0,857,857,,,
,0,858,858,,,
,0,859,859,,,
,1,860,860,,,
,0,861,861,,,
,0,862,862,,,
,0,863,863,,,
,0,864,864,,,
,1,865,865,,,
,0,866,866,,,
,0,867,867,,,
,1,868,868,,,
,0,869,869,,,
,0,870,870,,,
,0,871,871,,,
,0,872,872,,,
,0,873,873,,,
,0,874,874,,,
,0,875,875,,,
,0,876,876,,,
,0,877,877,,,
,0,878,878,,,
,0,879,879,,,
,0,880,880,,,
,0,881,881,,,
,0,882,882,,,
,0,883,883,,,
,0,884,884,,,
,0,885,885,,,
,1,886,886,,,
,0,887,887,,,
,0,888,888,,,
,0,889,889,,,
,0,890,890,,,
,0,891,891,,,
,0,892,892,,,
,1,893,893,,,
,0,894,894,,,
,0,895,895,,,
,0,896,896,,,
,0,897,897,,,
,0,898,898,,,
,0,899,899,,,
,0,900,900,,,
,0,901,901,,,
