Time t / s,Events N,Channel n,Energy E / keV,Voltage U / V,Rate R / 1/s,Raw
537,1.416666667,537,537,698.4375,18.96823958,17
538.001,0.75,538,538,699.2135417,16.00710235,9
539.001,1.666666667,539,539,699.2135417,11.99454128,20
540,1.75,540,540,699.6015625,11.01684145,21
541.001,0.916666667,541,541,699.6015625,12.20841315,11
542,1.25,542,542,698.8255208,11.01300085,15
543,1.333333333,543,543,698.8255208,10.97609297,16
544.001,0.75,544,544,699.6015625,13.0362865,9
545.001,1.083333333,545,545,699.6015625,13.30259105,13
546.001,0.5,546,546,699.6015625,13.0051019,6
547,1.333333333,547,547,699.6015625,8.001140963,16
548,1.416666667,548,548,699.6015625,14.99704108,17
549,1.416666667,549,549,699.6015625,14.01416832,17
550.001,1.666666667,550,550,699.6015625,16.64700286,20
551,1.666666667,551,551,699.6015625,13.32427283,20
552,1.333333333,552,552,699.6015625,12.01802463,16
553,1.25,553,553,699.6015625,8.001654742,15
554,1.916666667,554,554,699.6015625,14.42241501,23
555.001,1.833333333,555,555,699.6015625,12.20814894,22
556,1.25,556,556,699.6015625,12.2185648,15
557,1.416666667,557,557,698.8255208,10.00214646,17
558,1.583333333,558,558,698.8255208,11.00692556,19
559,2,559,559,699.2135417,8.871712268,24
560,2.166666667,560,560,698.8255208,8.005238628,26
561,2,561,561,699.2135417,8.006021329,24
562.001,1.75,562,562,699.6015625,15.54442229,21
563.001,1.75,563,563,698.4375,14.01515739,21
564,1.916666667,564,564,699.6015625,15.01719469,23
565.001,1.416666667,565,565,699.6015625,9.976507542,17
566,1.916666667,566,566,699.6015625,13.32861796,23
567,1,567,567,699.6015625,14.03363441,12
568,1.666666667,568,568,699.9895833,16.63977679,20
569.001,1.916666667,569,569,699.6015625,15.54584113,23
570.001,2,570,570,699.6015625,19.00862231,24
570.999,2.916666667,571,571,699.6015625,12.20035377,35
572.001,1.75,572,572,699.2135417,21.05488588,21
573,1.666666667,573,573,699.2135417,12.19632401,20
574,1.5,574,574,699.2135417,7.773347833,18
575,2.416666667,575,575,699.2135417,6.006725129,29
575.999,2.583333333,576,576,698.4375,14.43208897,31
577.001,2.333333333,577,577,699.6015625,15.54838775,28
578,2.083333333,578,578,699.6015625,9.003321325,25
579.001,1.916666667,579,579,699.2135417,12.20884675,23
580,2.5,580,580,699.6015625,14.00211292,30
581,2.5,581,581,699.6015625,11.99957641,30
582.001,3.083333333,582,582,699.2135417,14.00179223,37
583,2.583333333,583,583,699.6015625,7.00545024,31
584,2.583333333,584,584,699.6015625,19.01121472,31
585.001,1.583333333,585,585,698.4375,7.764823464,19
586.001,1.583333333,586,586,698.4375,10.99364567,19
587,1.833333333,587,587,698.8255208,5.008891785,22
588.001,2.583333333,588,588,698.4375,9.995181212,31
589,2,589,589,698.8255208,13.31350361,24
589.999,2,590,590,699.6015625,6.660203309,24
591,1.833333333,591,591,699.6015625,16.01681285,22
592.001,1.5,592,592,699.6015625,13.99902287,18
593,1.75,593,593,699.6015625,10.99846681,21
594.001,1.083333333,594,594,699.6015625,4.997736026,13
595,2.083333333,595,595,699.2135417,9.998360269,25
596,1.666666667,596,596,699.6015625,15.01837949,20
597,1,597,597,699.2135417,13.31493653,12
598.001,1.25,598,598,698.8255208,13.01238779,15
599,2.166666667,599,599,699.6015625,17.75556557,26
600,0.833333333,600,600,699.6015625,18.85538706,10
601,0.75,601,601,699.6015625,7.021842847,9
602.001,0.916666667,602,602,699.6015625,11.07065402,11
603,1.333333333,603,603,699.6015625,15.9997424,16
604.001,1.25,604,604,699.6015625,14.00721512,15
605,0.666666667,605,605,699.6015625,11.10104,8
606,1.666666667,606,606,699.6015625,7.013135603,20
607,0.666666667,607,607,699.2135417,15.55029955,8
608,0.5,608,608,699.6015625,11.11011984,6
609,0.666666667,609,609,698.8255208,8.005380416,8
610,0.5,610,610,698.8255208,8.888760496,6
611.001,0.083333333,611,611,698.4375,8.984996852,1
612,0.333333333,612,612,699.2135417,10.01788995,4
613.001,0.5,613,613,699.6015625,14.00176702,6
614.001,0.5,614,614,699.2135417,14.42772912,6
615,0.666666667,615,615,699.9895833,8.887811489,8
616,0.75,616,616,699.6015625,15.99143499,9
617.001,0.333333333,617,617,699.9895833,12.01395661,4
618.001,0.583333333,618,618,699.6015625,5.555382104,7
619,0.75,619,619,699.6015625,13.01177566,9
620,0.333333333,620,620,698.4375,12.20514316,4
621.001,0.666666667,621,621,698.4375,13.02253811,8
622,0.166666667,622,622,698.4375,13.32233944,2
623.001,0.583333333,623,623,699.6015625,8.879794992,7
624,0.583333333,624,624,699.6015625,21.01602472,7
625.001,0.416666667,625,625,699.6015625,19.99594527,5
626.001,0.416666667,626,626,699.6015625,8.888769384,5
627,0.333333333,627,627,699.6015625,7.774276762,4
628,0.416666667,628,628,699.6015625,15.98959717,5
629,0.666666667,629,629,699.2135417,11.01044671,8
629.999,0.583333333,630,630,698.4375,14.43887264,7
631.001,0.166666667,631,631,699.2135417,16.98975518,2
632,0.25,632,632,698.8255208,13.00795436,3
633.001,0.916666667,633,633,699.2135417,8.001891647,11
634,0.833333333,634,634,699.6015625,11.00760185,10
634.999,0,635,635,699.6015625,14.43088102,0
636,0.5,636,636,699.6015625,7.995011113,6
637.001,0.25,637,637,699.6015625,8.008153902,3
638,0.916666667,638,638,699.2135417,8.884687419,11
639.001,0.25,639,639,698.4375,11.09020361,3
640,0.666666667,640,640,698.8255208,11.01516127,8
641,0.416666667,641,641,699.6015625,14.42821431,5
642,0.5,642,642,699.6015625,19.98684865,6
642.999,0.25,643,643,699.6015625,12.01247015,3
644,0.583333333,644,644,699.6015625,14.99607553,7
645.001,0.416666667,645,645,699.6015625,9.012943488,5
646.001,0.583333333,646,646,698.4375,9.982430922,7
647,0.25,647,647,699.6015625,9.017120807,3
647.999,0.333333333,648,648,699.6015625,15.0001905,4
649,0.166666667,649,649,698.8255208,17.0022613,2
650,0.5,650,650,699.6015625,11.1093978,6
651,0.75,651,651,699.6015625,11.98604704,9
652.001,0.5,652,652,699.6015625,13.0115217,6
653.001,0.666666667,653,653,699.6015625,21.06886803,8
654.001,0.5,654,654,699.6015625,9.013852489,6
655.001,0.583333333,655,655,699.6015625,12.99576338,7
656,0.416666667,656,656,699.2135417,11.02084372,5
657.001,0.5,657,657,698.4375,11.09026388,6
658.001,0.25,658,658,698.8255208,11.08948907,3
659.001,0.333333333,659,659,699.6015625,11.0107542,4
660,0.75,660,660,699.6015625,10.00988075,9
661,0.583333333,661,661,699.6015625,13.31587474,7
662.001,0.583333333,662,662,699.6015625,12.21440636,7
663.001,0.583333333,663,663,699.6015625,12.02269886,7
664.001,0.416666667,664,664,698.8255208,14.41203178,5
665,0.083333333,665,665,699.2135417,9.025316011,1
666,0.25,666,666,699.6015625,12.21568276,3
667.001,0.416666667,667,667,699.9895833,21.08342389,5
668.001,0.583333333,668,668,699.6015625,16.99937102,7
668.999,0.75,669,669,699.6015625,17.01072696,9
670.001,0.166666667,670,670,699.6015625,15.53562163,2
671,0.583333333,671,671,699.6015625,13.00980419,7
672,0.25,672,672,699.6015625,18.98726524,3
673,0.5,673,673,699.2135417,15.02713299,6
674,0.166666667,674,674,698.4375,19.96765905,2
675,0.75,675,675,699.6015625,9.988379519,9
676.001,0.333333333,676,676,699.2135417,11.02705267,4
677.001,0.416666667,677,677,699.6015625,15.53402712,5
678.001,0.25,678,678,699.6015625,13.99536613,3
678.999,0.583333333,679,679,699.6015625,19.01722009,7
680.001,0.5,680,680,698.8255208,13.33127143,6
680.999,0.416666667,681,681,699.9895833,6.666373346,5
682,0.416666667,682,682,699.2135417,20.01831876,5
683.001,0.416666667,683,683,699.2135417,14.42969249,5
684,0.416666667,684,684,699.6015625,11.00418489,5
685.001,0.583333333,685,685,699.6015625,11.99759208,7
686.001,0.75,686,686,699.6015625,14.43757376,9
686.999,0.333333333,687,687,699.6015625,9.003507767,4
688.001,0.75,688,688,699.6015625,17.99630896,9
689.001,0.333333333,689,689,699.2135417,9.977633472,4
690,0.166666667,690,690,699.2135417,9.999202286,2
691,0.416666667,691,691,699.6015625,17.05560982,5
692,0.333333333,692,692,699.6015625,14.40947904,4
693.001,0.666666667,693,693,699.6015625,11.99508801,8
694.001,0.25,694,694,699.6015625,13.00415092,3
695.001,0.5,695,695,699.6015625,6.008922649,6
696,0.583333333,696,696,699.6015625,12.19805381,7
696.999,0.666666667,697,697,699.6015625,16.02929996,8
697.999,0.583333333,698,698,699.6015625,12.20869228,7
699.001,0.416666667,699,699,698.8255208,22.17697872,5
700,0.416666667,700,700,698.8255208,10.01421718,5
701.001,0.416666667,701,701,699.6015625,13.01252716,5
702,0.666666667,702,702,698.4375,11.10849444,8
703,0.25,703,703,699.9895833,11.98415934,3
704.001,0.416666667,704,704,699.6015625,14.42914634,5
705,0.583333333,705,705,699.6015625,8.015913994,7
706.001,0.583333333,706,706,699.6015625,12.988548,7
707,0.5,707,707,699.6015625,19.02583899,6
707.999,0.416666667,708,708,699.6015625,14.4311101,5
709.001,0.416666667,709,709,699.2135417,9.01179193,5
710,0.75,710,710,698.4375,21.1074478,9
711.001,0.833333333,711,711,699.6015625,16.00658191,10
712.001,0.5,712,712,699.6015625,9.996737731,6
713,0.416666667,713,713,699.2135417,7.004229154,5
714,0.416666667,714,714,699.2135417,13.31167819,5
715,0.5,715,715,699.6015625,11.00382933,6
716.001,0.333333333,716,716,698.4375,11.10063335,4
717,0.5,717,717,698.8255208,12.01451594,6
718,0.5,718,718,698.4375,11.10016019,6
719,0.333333333,719,719,699.6015625,15.0315693,4
720,0.416666667,720,720,699.2135417,8.860293767,5
721,0.5,721,721,699.2135417,11.01557272,6
722,0.833333333,722,722,699.6015625,15.53693023,10
723,0.75,723,723,699.6015625,9.992779218,9
724.001,0.5,724,724,699.9895833,7.011844408,6
725,0.416666667,725,725,699.6015625,18.02404949,5
726.001,0.5,726,726,699.6015625,14.41425139,6
727,0.166666667,727,727,698.4375,12.21228549,2
728,0.416666667,728,728,698.4375,14.02500378,5
729.001,0.25,729,729,698.8255208,9.993992611,3
729.999,0.666666667,730,730,698.8255208,7.770976447,8
731,0.416666667,731,731,699.6015625,5.999628623,5
732.001,0.416666667,732,732,699.6015625,13.33171723,5
733.001,0.333333333,733,733,699.2135417,12.20690527,4
734.001,0.333333333,734,734,699.6015625,7.006886368,4
735,0.5,735,735,699.2135417,7.776551675,6
736.001,0.583333333,736,736,699.6015625,12.21824179,7
737.001,0.666666667,737,737,699.6015625,5.552944438,8
738.001,1.25,738,738,699.6015625,13.02436598,15
739,0.583333333,739,739,699.6015625,13.32816349,7
740,0.666666667,740,740,699.6015625,15.54956552,8
741,0.416666667,741,741,698.8255208,5.549279321,5
742,0.833333333,742,742,698.8255208,8.004929436,10
743,1,743,743,699.6015625,10.00180333,12
744,0.416666667,744,744,699.6015625,17.77176895,5
745,0.416666667,745,745,699.6015625,9.008743887,5
746.001,0.583333333,746,746,699.6015625,7.760509781,7
747.001,0.583333333,747,747,699.6015625,11.11092099,7
748,0.083333333,748,748,699.6015625,9.991198864,1
749,0.666666667,749,749,698.8255208,14.01500306,8
750.001,0.666666667,750,750,699.6015625,7.771771925,8
751,0.75,751,751,698.8255208,13.32421365,9
752,0.166666667,752,752,698.4375,12.01307383,2
753.001,0.333333333,753,753,699.2135417,11.10150707,4
754,0.166666667,754,754,699.6015625,21.09994221,2
755,0.666666667,755,755,699.6015625,8.884940027,8
756.001,0.583333333,756,756,698.8255208,14.03403956,7
757,0.5,757,757,699.6015625,17.74772496,6
758,0.416666667,758,758,699.6015625,12.97992784,5
759.001,0.833333333,759,759,699.6015625,12.00921227,10
760,0.416666667,760,760,699.6015625,11.02031485,5
761.001,0.416666667,761,761,699.6015625,18.98105691,5
762,0.083333333,762,762,698.8255208,11.10082065,1
763.001,0.333333333,763,763,698.8255208,9.997635004,4
764,0.666666667,764,764,699.6015625,16.01727944,8
765,0.25,765,765,698.8255208,14.44237758,3
766.001,0.25,766,766,699.6015625,7.998715406,3
767,0.333333333,767,767,699.6015625,14.01208683,4
768.001,0.333333333,768,768,699.6015625,11.10123595,4
769,0.25,769,769,699.6015625,7.998559459,3
770,0.666666667,770,770,698.8255208,13.03251743,8
771,0.333333333,771,771,698.4375,14.422231,4
772,0.166666667,772,772,698.8255208,9.996473466,2
773,0.333333333,773,773,698.8255208,12.19579935,4
774,0.416666667,774,774,698.4375,15.01722476,5
775.001,0.666666667,775,775,700.3776042,14.997257,8
776,0.75,776,776,699.6015625,8.012186536,9
777.001,0.75,777,777,699.6015625,8.872686378,9
778.001,0.416666667,778,778,699.6015625,12.21200891,5
779,0.333333333,779,779,699.6015625,14.01179934,4
780,0.333333333,780,780,699.9895833,13.00624039,4
781,0.166666667,781,781,698.8255208,14.44160747,2
782,0.333333333,782,782,699.2135417,15.00321369,4
782.999,0.083333333,783,783,698.8255208,10.01761999,1
784,0.25,784,784,698.8255208,17.75286656,3
785,0.583333333,785,785,699.6015625,9.994900602,7
786,0.416666667,786,786,699.6015625,13.99116458,5
787,0.25,787,787,699.6015625,12.02426135,3
788,0.25,788,788,698.8255208,8.883347654,3
789.001,0.416666667,789,789,699.6015625,15.99215585,5
790,0.416666667,790,790,698.8255208,14.03594324,5
791,0.25,791,791,699.2135417,15.53238124,3
792.001,0.583333333,792,792,698.8255208,11.98429937,7
793.001,0.333333333,793,793,698.4375,14.00792288,4
794,0.25,794,794,699.6015625,14.0075795,3
794.999,0.416666667,795,795,699.6015625,10.98480253,5
796.001,0.166666667,796,796,699.6015625,14.00832234,2
797.001,0.416666667,797,797,699.6015625,9.003155606,5
798,0.25,798,798,699.6015625,17.99056934,3
799.001,0.25,799,799,699.6015625,7.009270461,3
800.001,0.166666667,800,800,699.9895833,9.99589835,2
801.002,0.5,801,801,699.6015625,9.999032316,6
802,0.333333333,802,802,698.4375,8.997659709,4
803,0.416666667,803,803,699.2135417,9.991937617,5
804,0.666666667,804,804,698.8255208,20.02628049,8
805,0.583333333,805,805,698.4375,14.99089753,7
806.001,0.333333333,806,806,698.8255208,14.99644884,4
807,0.25,807,807,699.6015625,14.01101826,3
808,0.083333333,808,808,699.6015625,11.9999916,1
809.001,0.333333333,809,809,699.6015625,8.877353262,4
810.001,0.5,810,810,699.6015625,10.01574676,6
811.001,0.25,811,811,699.6015625,15.54398047,3
812.001,0.333333333,812,812,699.6015625,14.01181616,4
813,0.416666667,813,813,699.6015625,16.63050271,5
814.001,0.333333333,814,814,699.6015625,13.01074427,4
815,0.75,815,815,698.8255208,13.01622733,9
816,0.416666667,816,816,698.8255208,17.96400731,5
817.001,0.166666667,817,817,698.4375,13.0188865,2
817.999,0.666666667,818,818,699.6015625,17.7545824,8
819.001,0.25,819,819,699.6015625,19.02052886,3
820.001,0.25,820,820,699.6015625,11.09889985,3
821,0.583333333,821,821,699.6015625,16.0256956,7
822,0.416666667,822,822,699.6015625,8.887170703,5
823,0.416666667,823,823,699.6015625,17.75218111,5
824.001,0.416666667,824,824,699.2135417,16.01701648,5
825,0.333333333,825,825,699.2135417,6.99027862,4
826,0.416666667,826,826,699.2135417,9.997946422,5
827,0.5,827,827,698.8255208,9.012863158,6
828.001,0.666666667,828,828,698.4375,11.98998596,8
829,0.583333333,829,829,699.2135417,9.993659578,7
830.001,0.5,830,830,699.6015625,15.03247465,6
831.001,0.166666667,831,831,699.6015625,22.19911295,2
832.001,0.25,832,832,699.6015625,21.99212462,3
833,0.583333333,833,833,699.6015625,9.001146746,7
834,0.083333333,834,834,699.6015625,15.53512686,1
835.001,0.416666667,835,835,699.6015625,7.006219421,5
836.001,0.166666667,836,836,699.6015625,18.9779135,2
837.001,0.583333333,837,837,699.6015625,18.00122408,7
838.001,0.25,838,838,698.8255208,14.01523316,3
839.001,0.75,839,839,699.2135417,9.002087584,9
840.001,0.333333333,840,840,699.6015625,8.876321989,4
841.001,0.416666667,841,841,699.6015625,17.03953342,5
842,0.416666667,842,842,699.6015625,12.21902491,5
843.001,0.25,843,843,699.6015625,11.99395505,3
844,0.166666667,844,844,699.9895833,11.98256776,2
845,0.333333333,845,845,699.6015625,11.01521642,4
846.001,0.083333333,846,846,699.6015625,18.86633523,1
847.001,0.416666667,847,847,699.6015625,11.01096472,5
848.001,0.333333333,848,848,699.6015625,12.2100854,4
849.001,0.25,849,849,699.6015625,7.014168621,3
850,0.25,850,850,698.8255208,16.66069473,3
851,0.25,851,851,698.4375,12.20319338,3
852.001,0.333333333,852,852,699.6015625,12.99764873,4
853,0.166666667,853,853,699.2135417,15.02853167,2
854,0.166666667,854,854,699.6015625,16.64086777,2
855.001,0.166666667,855,855,699.6015625,6.661305796,2
856,0.333333333,856,856,699.6015625,9.014150413,4
857.001,0.083333333,857,857,699.6015625,12.2105408,1
858.001,0.416666667,858,858,699.6015625,7.769607604,5
859,0.083333333,859,859,699.6015625,8.888509646,1
860,0.166666667,860,860,699.6015625,19.02574945,2
861.001,0.25,861,861,699.2135417,10.01313423,3
862,0.166666667,862,862,698.8255208,16.64239651,2
863.001,0.25,863,863,699.6015625,21.0144243,3
864,0.083333333,864,864,699.2135417,14.43117258,1
865,0.083333333,865,865,698.4375,13.99708721,1
866,0.166666667,866,866,699.9895833,15.01869978,2
867.001,0.333333333,867,867,699.6015625,9.993561925,4
868.001,0,868,868,699.6015625,14.01198445,0
869.001,0,869,869,699.6015625,8.011052047,0
870,0.083333333,870,870,699.6015625,11.98762278,1
871,0.083333333,871,871,699.6015625,12.22073808,1
872,0.333333333,872,872,699.6015625,7.001993468,4
873.001,0.333333333,873,873,699.2135417,12.21730136,4
874.001,0,874,874,699.2135417,12.99092065,0
875,0.416666667,875,875,698.8255208,18.02373726,5
876.001,0,876,876,699.2135417,15.54902151,0
877,0.333333333,877,877,699.6015625,16.65636933,4
878,0.166666667,878,878,699.9895833,8.012716983,2
879.001,0.5,879,879,699.6015625,12.21726473,6
880.001,0.083333333,880,880,699.6015625,4.43273562,1
881,0.25,881,881,699.6015625,7.022252112,3
882.001,0.083333333,882,882,699.6015625,6.660050277,1
883,0.083333333,883,883,699.9895833,17.0207534,1
884,0.333333333,884,884,699.6015625,17.73456456,4
885,0.25,885,885,698.8255208,9.999380038,3
886,0.166666667,886,886,698.8255208,11.10248695,2
887,0.166666667,887,887,698.4375,8.888632106,2
888.001,0.166666667,888,888,698.4375,7.004200419,2
889.001,0.166666667,889,889,699.6015625,13.00918188,2
890.001,0,890,890,699.6015625,12.21207941,0
891,0.083333333,891,891,699.6015625,5.005913987,1
892.001,0.166666667,892,892,699.6015625,12.20327596,2
892.999,0.25,893,893,699.6015625,13.0193963,3
894,0.083333333,894,894,699.2135417,7.77208602,1
895,0.166666667,895,895,698.4375,7.774104945,2
896,0.333333333,896,896,698.4375,16.01417094,4
897,0.25,897,897,698.8255208,16.96705338,3
898,0.083333333,898,898,699.2135417,15.01186388,1
899,0.25,899,899,699.6015625,14.42861465,3
900,0.25,900,900,699.6015625,12.01468314,3
901,0.166666667,901,901,699.6015625,9.003876169,2
902,0.083333333,902,902,699.6015625,7.999187283,1
903,0.083333333,903,903,699.6015625,12.98606465,1
904,0.083333333,904,904,699.6015625,6.009258465,1
905.001,0.416666667,905,905,699.2135417,17.74701235,5
906,0,906,906,698.4375,16.02669085,0
907.001,0.083333333,907,907,698.8255208,9.998910119,1
908,0.166666667,908,908,698.4375,9.98145003,2
909,0.25,909,909,698.8255208,16.66214012,3
910,0.083333333,910,910,699.6015625,12.21097727,1
911.001,0.25,911,911,699.6015625,5.548762021,3
912.001,0.166666667,912,912,699.6015625,17.00478515,2
913.001,0.25,913,913,699.6015625,14.98980394,3
914,0,914,914,699.6015625,15.5494429,0
915,0,915,915,699.6015625,15.99400705,0
916,0.25,916,916,699.2135417,10.02179942,3
917,0.083333333,917,917,698.8255208,13.30234331,1
918,0,918,918,698.8255208,13.02380491,0
919,0.166666667,919,919,698.8255208,12.21175539,2
920,0.083333333,920,920,699.6015625,8.997680398,1
921,0.166666667,921,921,698.8255208,15.55135151,2
922,0.166666667,922,922,699.6015625,12.00407779,2
923.001,0.333333333,923,923,699.6015625,12.99755906,4
924.001,0,924,924,699.6015625,13.99596776,0
925.001,0.083333333,925,925,699.6015625,12.03711645,1
926.002,0.083333333,926,926,699.2135417,6.646588799,1
927,0.083333333,927,927,698.8255208,15.99732525,1
928.001,0.083333333,928,928,699.6015625,12.00061083,1
929.001,0.166666667,929,929,699.2135417,6.000706883,2
930,0.25,930,930,699.6015625,11.000143,3
931.001,0.166666667,931,931,699.6015625,17.98827165,2
932,0.333333333,932,932,699.9895833,12.01559143,4
933,0.083333333,933,933,699.6015625,23.31475665,1
934.001,0,934,934,699.2135417,15.01456563,0
935,0.166666667,935,935,699.2135417,7.011564173,2
936.001,0,936,936,699.6015625,11.10181766,0
937.001,0.166666667,937,937,698.8255208,13.32028981,2
938,0.333333333,938,938,698.4375,12.01717735,4
939,0.083333333,939,939,699.6015625,11.09715952,1
940,0.25,940,940,699.6015625,12.21122398,3
941.001,0.166666667,941,941,699.6015625,7.013855872,2
942,0.25,942,942,699.6015625,15.54183039,3
943.001,0,943,943,699.6015625,8.881694716,0
944,0.166666667,944,944,699.9895833,14.01297882,2
945.001,0.083333333,945,945,699.6015625,11.0083256,1
946.001,0.25,946,946,699.6015625,17.76210962,3
947,0.166666667,947,947,699.2135417,5.550216864,2
948,0.166666667,948,948,698.8255208,7.018632363,2
949.001,0.166666667,949,949,699.2135417,9.980115175,2
949.999,0.166666667,950,950,699.6015625,9.986840673,2
951,0.25,951,951,699.6015625,14.43839155,3
952.001,0.166666667,952,952,699.6015625,18.84518063,2
953,0,953,953,699.6015625,13.33014002,0
954.001,0,954,954,699.6015625,15.03564048,0
955.001,0.166666667,955,955,699.6015625,11.9870935,2
956,0.083333333,956,956,699.6015625,5.555153733,1
957,0.333333333,957,957,698.4375,15.00375394,4
958,0.166666667,958,958,699.2135417,15.55194232,2
959,0.166666667,959,959,699.6015625,16.01042919,2
960,0.083333333,960,960,699.6015625,17.74676826,1
961.001,0.083333333,961,961,699.9895833,14.01446854,1
962.001,0.083333333,962,962,700.3776042,12.99482416,1
963,0.166666667,963,963,699.6015625,14.00243922,2
964,0,964,964,698.8255208,18.86365979,0
965,0,965,965,698.8255208,9.00470676,0
966,0.083333333,966,966,699.6015625,8.010404715,1
967.001,0.083333333,967,967,699.2135417,9.991221047,1
968.001,0,968,968,698.8255208,13.33308593,0
969.001,0,969,969,698.8255208,6.999684314,0
969.999,0,970,970,699.6015625,12.01682355,0
971,0.083333333,971,971,699.2135417,8.879895528,1
972,0,972,972,699.6015625,14.44152405,0
973,0.166666667,973,973,699.6015625,13.99019148,2
974.001,0.083333333,974,974,699.6015625,10.99686479,1
975,0.166666667,975,975,699.6015625,18.00319017,2
976.001,0,976,976,699.6015625,17.99369321,0
977.001,0,977,977,699.6015625,14.00302605,0
978.001,0.166666667,978,978,699.2135417,5.554370006,2
979,0.083333333,979,979,698.4375,11.01325666,1
980.001,0.166666667,980,980,699.6015625,10.99478957,2
981,0.166666667,981,981,699.6015625,12.01150823,2
982.001,0,982,982,699.2135417,15.55411594,0
983,0.166666667,983,983,698.8255208,13.32232909,2
984.001,0.083333333,984,984,699.6015625,12.21462879,1
985,0,985,985,699.6015625,12.0197051,0
986,0.166666667,986,986,698.8255208,11.09454572,2
987.001,0,987,987,699.9895833,10.00285181,0
988,0,988,988,699.6015625,14.44420692,0
989.001,0.166666667,989,989,699.6015625,17.77082741,2
990,0.166666667,990,990,699.2135417,17.0211181,2
991.001,0,991,991,699.2135417,11.10469507,0
992.001,0.166666667,992,992,699.6015625,11.10673382,2
993,0.083333333,993,993,698.4375,16.99012194,1
994,0.083333333,994,994,698.4375,14.4301714,1
995.001,0.083333333,995,995,699.2135417,9.990530088,1
996,0,996,996,699.2135417,14.43947085,0
997,0.083333333,997,997,699.6015625,9.991905446,1
998,0,998,998,700.3776042,13.00403385,0
999.001,0.166666667,999,999,699.6015625,7.012362093,2
1000,0.083333333,1000,1000,699.6015625,8.881348624,1
1001.001,0,1001,1001,699.6015625,14.00822563,0
1002,0.083333333,1002,1002,699.6015625,14.4301714,1
1003,0.083333333,1003,1003,699.6015625,14.44338366,1
1004,0.083333333,1004,1004,698.4375,12.02793367,1
1005,0,1005,1005,699.6015625,8.873104622,0
1006.001,0.083333333,1006,1006,699.6015625,17.74591597,1
1007,0.083333333,1007,1007,699.2135417,16.01484095,1
1008,0,1008,1008,698.8255208,10.99431924,0
1009,0,1009,1009,698.8255208,17.00780828,0
1010,0.083333333,1010,1010,698.8255208,12.21363332,1
1011,0.083333333,1011,1011,699.2135417,14.44236153,1
1012,0.083333333,1012,1012,699.6015625,17.03218572,1
1013.001,0.166666667,1013,1013,699.6015625,12.97885615,2
1014.001,0.083333333,1014,1014,699.6015625,9.995364372,1
1015,0.083333333,1015,1015,699.6015625,14.43310964,1
1016,0.083333333,1016,1016,699.6015625,13.32892738,1
1017,0.083333333,1017,1017,699.6015625,10.01156736,1
1018,0,1018,1018,699.6015625,8.886409581,0
1019.001,0.083333333,1019,1019,699.6015625,10.00096309,1
1020.001,0.083333333,1020,1020,698.8255208,9.005891654,1
1021.001,0.083333333,1021,1021,699.6015625,17.97755323,1
1022,0.166666667,1022,1022,699.6015625,10.9989573,2
1023,1.583333333,1023,1023,698.8255208,12.21514965,19
